alarm_id,incident_id,timestamp,device_id,alarm_type,severity,alarm_text,vendor,technology,acknowledged,cleared
ALM000644,INC0095,2026-03-01 18:44:59,DEV0051,cpu_high,major,CPU utilization exceeded threshold,Cisco,Fiber,False,False
ALM000645,INC0095,2026-03-01 18:39:38,DEV0052,memory_high,major,Memory utilization exceeded threshold,Nokia,IP_MPLS,True,False
ALM000646,INC0095,2026-03-01 18:40:37,DEV0049,latency_high,minor,Latency threshold exceeded,Cisco,5G,True,False
ALM000647,INC0095,2026-03-01 18:39:29,DEV0051,service_degraded,minor,Service quality degradation detected,Cisco,Fiber,False,False
ALM000648,INC0095,2026-03-01 18:38:26,DEV0052,cpu_high,major,CPU utilization exceeded threshold,Nokia,IP_MPLS,True,True
ALM000649,INC0095,2026-03-01 18:46:04,DEV0049,memory_high,major,Memory utilization exceeded threshold,Cisco,5G,True,False
ALM000650,INC0096,2026-03-01 01:10:16,DEV0038,packet_loss,minor,Packet loss threshold exceeded,Nokia,5G,False,True
ALM000651,INC0096,2026-03-01 01:05:19,DEV0041,packet_loss,major,Packet loss threshold exceeded,Ericsson,Fiber,False,False
ALM000652,INC0096,2026-03-01 00:59:45,DEV0042,service_degraded,minor,Service quality degradation detected,Juniper,IP_MPLS,False,False
ALM000653,INC0096,2026-03-01 01:02:51,DEV0039,packet_loss,minor,Packet loss threshold exceeded,Ericsson,IP_MPLS,False,True
ALM000654,INC0096,2026-03-01 01:00:27,DEV0038,service_degraded,major,Service quality degradation detected,Nokia,5G,False,False
ALM000655,INC0096,2026-03-01 01:13:20,DEV0041,service_degraded,major,Service quality degradation detected,Ericsson,Fiber,False,False
ALM000656,INC0096,2026-03-01 01:07:07,DEV0042,packet_loss,major,Packet loss threshold exceeded,Juniper,IP_MPLS,False,True
ALM000657,INC0097,2026-03-01 05:40:03,DEV0071,config_mismatch,major,Configuration mismatch detected against expected baseline,Ericsson,IP_MPLS,False,True
ALM000658,INC0097,2026-03-01 05:51:47,DEV0070,service_degraded,major,Service quality degradation detected,Juniper,IP_MPLS,True,True
ALM000659,INC0097,2026-03-01 05:39:20,DEV0068,config_mismatch,minor,Configuration mismatch detected against expected baseline,Juniper,Fiber,False,True
ALM000660,INC0097,2026-03-01 05:43:27,DEV0069,service_degraded,minor,Service quality degradation detected,Juniper,IP_MPLS,True,True
ALM000661,INC0097,2026-03-01 05:47:25,DEV0071,packet_loss,minor,Packet loss threshold exceeded,Ericsson,IP_MPLS,False,False
ALM000662,INC0097,2026-03-01 05:51:25,DEV0070,packet_loss,major,Packet loss threshold exceeded,Juniper,IP_MPLS,False,True
ALM000663,INC0097,2026-03-01 05:40:31,DEV0068,packet_loss,major,Packet loss threshold exceeded,Juniper,Fiber,True,True
ALM000664,INC0098,2026-03-01 13:40:48,DEV0046,link_down,major,Link down detected on uplink interface,Cisco,Fiber,False,False
ALM000665,INC0098,2026-03-01 13:37:10,DEV0048,service_degraded,major,Service quality degradation detected,Cisco,Fiber,False,False
ALM000666,INC0098,2026-03-01 13:30:42,DEV0045,link_down,critical,Link down detected on uplink interface,Juniper,Fiber,False,True
ALM000667,INC0098,2026-03-01 13:32:45,DEV0046,packet_loss,critical,Packet loss threshold exceeded,Cisco,Fiber,False,True
ALM000668,INC0098,2026-03-01 13:30:35,DEV0046,link_down,major,Link down detected on uplink interface,Cisco,Fiber,False,True
ALM000669,INC0098,2026-03-01 13:31:18,DEV0046,service_degraded,major,Service quality degradation detected,Cisco,Fiber,False,False
ALM000670,INC0098,2026-03-01 13:28:17,DEV0048,link_down,critical,Link down detected on uplink interface,Cisco,Fiber,False,False
ALM000671,INC0098,2026-03-01 13:38:26,DEV0045,service_degraded,major,Service quality degradation detected,Juniper,Fiber,False,True
ALM000672,INC0098,2026-03-01 13:29:36,DEV0046,device_unreachable,major,Device is not reachable by network management system,Cisco,Fiber,False,False
ALM000673,INC0098,2026-03-01 13:34:47,DEV0046,service_degraded,critical,Service quality degradation detected,Cisco,Fiber,True,True
ALM000674,INC0099,2026-03-01 15:58:19,DEV0056,link_down,critical,Link down detected on uplink interface,Cisco,IP_MPLS,True,True
ALM000675,INC0099,2026-03-01 15:59:17,DEV0057,device_unreachable,critical,Device is not reachable by network management system,Juniper,IP_MPLS,True,True
ALM000676,INC0099,2026-03-01 15:45:51,DEV0058,power_alarm,major,Power supply issue detected at site,Nokia,IP_MPLS,False,True
ALM000677,INC0099,2026-03-01 15:59:03,DEV0055,service_degraded,major,Service quality degradation detected,Cisco,4G,False,False
ALM000678,INC0099,2026-03-01 15:49:07,DEV0059,power_alarm,critical,Power supply issue detected at site,Cisco,5G,False,False
ALM000679,INC0099,2026-03-01 15:59:51,DEV0056,link_down,critical,Link down detected on uplink interface,Cisco,IP_MPLS,False,False
ALM000680,INC0099,2026-03-01 15:59:17,DEV0057,service_degraded,critical,Service quality degradation detected,Juniper,IP_MPLS,False,True
ALM000681,INC0100,2026-03-01 15:31:50,DEV0051,power_alarm,major,Power supply issue detected at site,Cisco,Fiber,True,True
ALM000682,INC0100,2026-03-01 15:42:33,DEV0051,device_unreachable,critical,Device is not reachable by network management system,Cisco,Fiber,True,False
ALM000683,INC0100,2026-03-01 15:45:45,DEV0051,link_down,critical,Link down detected on uplink interface,Cisco,Fiber,True,False
ALM000684,INC0100,2026-03-01 15:41:15,DEV0051,device_unreachable,critical,Device is not reachable by network management system,Cisco,Fiber,True,True
ALM000685,INC0100,2026-03-01 15:43:09,DEV0051,service_degraded,major,Service quality degradation detected,Cisco,Fiber,False,False
ALM000686,INC0100,2026-03-01 15:38:50,DEV0051,link_down,major,Link down detected on uplink interface,Cisco,Fiber,False,True
ALM000687,INC0100,2026-03-01 15:42:33,DEV0051,link_down,major,Link down detected on uplink interface,Cisco,Fiber,False,True
ALM000688,INC0101,2026-03-01 08:41:05,DEV0075,latency_high,minor,Latency threshold exceeded,Ericsson,Fiber,True,False
ALM000689,INC0101,2026-03-01 08:40:43,DEV0075,config_mismatch,minor,Configuration mismatch detected against expected baseline,Ericsson,Fiber,False,False
ALM000690,INC0101,2026-03-01 08:39:12,DEV0073,latency_high,minor,Latency threshold exceeded,Juniper,IP_MPLS,True,True
ALM000691,INC0101,2026-03-01 08:47:16,DEV0075,config_mismatch,minor,Configuration mismatch detected against expected baseline,Ericsson,Fiber,False,True
ALM000692,INC0102,2026-03-01 01:50:25,DEV0120,cpu_high,minor,CPU utilization exceeded threshold,Cisco,5G,False,False
ALM000693,INC0102,2026-03-01 01:55:57,DEV0117,cpu_high,major,CPU utilization exceeded threshold,Nokia,Fiber,True,False
ALM000694,INC0102,2026-03-01 01:57:27,DEV0116,packet_loss,minor,Packet loss threshold exceeded,Nokia,4G,False,False
ALM000695,INC0102,2026-03-01 01:51:00,DEV0115,packet_loss,major,Packet loss threshold exceeded,Cisco,Fiber,True,False
ALM000696,INC0103,2026-03-01 08:37:36,DEV0020,service_degraded,critical,Service quality degradation detected,Nokia,5G,False,True
ALM000697,INC0103,2026-03-01 08:29:48,DEV0023,device_unreachable,major,Device is not reachable by network management system,Juniper,IP_MPLS,False,False
ALM000698,INC0103,2026-03-01 08:30:26,DEV0022,service_degraded,major,Service quality degradation detected,Huawei,IP_MPLS,False,False
ALM000699,INC0103,2026-03-01 08:26:54,DEV0022,link_down,major,Link down detected on uplink interface,Huawei,IP_MPLS,True,False
ALM000700,INC0103,2026-03-01 08:40:48,DEV0021,device_unreachable,critical,Device is not reachable by network management system,Huawei,IP_MPLS,False,False
ALM000701,INC0103,2026-03-01 08:40:51,DEV0020,packet_loss,critical,Packet loss threshold exceeded,Nokia,5G,True,True
ALM000702,INC0103,2026-03-01 08:32:59,DEV0023,device_unreachable,major,Device is not reachable by network management system,Juniper,IP_MPLS,False,True
ALM000703,INC0104,2026-03-01 22:59:19,DEV0039,service_degraded,major,Service quality degradation detected,Ericsson,IP_MPLS,False,True
ALM000704,INC0104,2026-03-01 22:51:04,DEV0042,latency_high,major,Latency threshold exceeded,Juniper,IP_MPLS,False,False
ALM000705,INC0104,2026-03-01 23:00:50,DEV0039,service_degraded,major,Service quality degradation detected,Ericsson,IP_MPLS,True,False
ALM000706,INC0104,2026-03-01 23:01:29,DEV0038,config_mismatch,major,Configuration mismatch detected against expected baseline,Nokia,5G,False,False
ALM000707,INC0104,2026-03-01 22:59:08,DEV0039,packet_loss,minor,Packet loss threshold exceeded,Ericsson,IP_MPLS,False,True
ALM000708,INC0104,2026-03-01 23:03:28,DEV0042,config_mismatch,major,Configuration mismatch detected against expected baseline,Juniper,IP_MPLS,False,True
ALM000709,INC0105,2026-03-01 12:46:32,DEV0011,link_down,critical,Link down detected on uplink interface,Ericsson,IP_MPLS,True,True
ALM000710,INC0105,2026-03-01 12:40:19,DEV0009,link_down,major,Link down detected on uplink interface,Cisco,Fiber,True,True
ALM000711,INC0105,2026-03-01 12:37:51,DEV0011,memory_high,major,Memory utilization exceeded threshold,Ericsson,IP_MPLS,True,True
ALM000712,INC0105,2026-03-01 12:42:46,DEV0009,cpu_high,major,CPU utilization exceeded threshold,Cisco,Fiber,False,False
ALM000713,INC0105,2026-03-01 12:43:21,DEV0011,link_down,major,Link down detected on uplink interface,Ericsson,IP_MPLS,False,True
ALM000714,INC0105,2026-03-01 12:35:19,DEV0009,link_down,major,Link down detected on uplink interface,Cisco,Fiber,True,True
ALM000715,INC0106,2026-03-01 05:47:31,DEV0030,device_unreachable,critical,Device is not reachable by network management system,Cisco,Fiber,True,True
ALM000716,INC0106,2026-03-01 05:47:08,DEV0030,link_down,major,Link down detected on uplink interface,Cisco,Fiber,True,False
ALM000717,INC0106,2026-03-01 05:45:08,DEV0027,service_degraded,critical,Service quality degradation detected,Juniper,IP_MPLS,True,True
ALM000718,INC0106,2026-03-01 05:46:46,DEV0027,link_down,critical,Link down detected on uplink interface,Juniper,IP_MPLS,True,False
ALM000719,INC0106,2026-03-01 05:37:06,DEV0025,packet_loss,major,Packet loss threshold exceeded,Ericsson,Fiber,False,False
ALM000720,INC0106,2026-03-01 05:46:51,DEV0030,device_unreachable,critical,Device is not reachable by network management system,Cisco,Fiber,True,False
ALM000721,INC0106,2026-03-01 05:46:18,DEV0030,packet_loss,critical,Packet loss threshold exceeded,Cisco,Fiber,False,True
ALM000722,INC0106,2026-03-01 05:43:43,DEV0027,packet_loss,critical,Packet loss threshold exceeded,Juniper,IP_MPLS,True,False
ALM000723,INC0106,2026-03-01 05:43:29,DEV0027,link_down,critical,Link down detected on uplink interface,Juniper,IP_MPLS,True,True
ALM000724,INC0106,2026-03-01 05:41:06,DEV0025,service_degraded,critical,Service quality degradation detected,Ericsson,Fiber,False,False
ALM000725,INC0106,2026-03-01 05:44:21,DEV0030,device_unreachable,critical,Device is not reachable by network management system,Cisco,Fiber,False,True
ALM000726,INC0107,2026-03-01 12:48:02,DEV0062,memory_high,major,Memory utilization exceeded threshold,Huawei,5G,True,True
ALM000727,INC0107,2026-03-01 12:50:32,DEV0062,service_degraded,minor,Service quality degradation detected,Huawei,5G,True,True
ALM000728,INC0107,2026-03-01 12:58:59,DEV0062,service_degraded,minor,Service quality degradation detected,Huawei,5G,True,False
ALM000729,INC0107,2026-03-01 12:55:55,DEV0062,memory_high,minor,Memory utilization exceeded threshold,Huawei,5G,True,True
ALM000730,INC0107,2026-03-01 13:02:32,DEV0062,cpu_high,major,CPU utilization exceeded threshold,Huawei,5G,False,False
ALM000731,INC0107,2026-03-01 13:00:36,DEV0062,memory_high,minor,Memory utilization exceeded threshold,Huawei,5G,True,True
ALM000732,INC0107,2026-03-01 13:02:32,DEV0062,service_degraded,major,Service quality degradation detected,Huawei,5G,True,True
ALM000733,INC0108,2026-03-01 23:31:36,DEV0041,cpu_high,major,CPU utilization exceeded threshold,Ericsson,Fiber,False,True
ALM000734,INC0108,2026-03-01 23:24:07,DEV0038,cpu_high,major,CPU utilization exceeded threshold,Nokia,5G,True,False
ALM000735,INC0108,2026-03-01 23:25:38,DEV0041,memory_high,major,Memory utilization exceeded threshold,Ericsson,Fiber,False,False
ALM000736,INC0108,2026-03-01 23:22:55,DEV0041,memory_high,critical,Memory utilization exceeded threshold,Ericsson,Fiber,True,True
ALM000737,INC0108,2026-03-01 23:28:06,DEV0038,link_down,critical,Link down detected on uplink interface,Nokia,5G,False,False
ALM000738,INC0108,2026-03-01 23:34:17,DEV0041,link_down,major,Link down detected on uplink interface,Ericsson,Fiber,False,True
ALM000739,INC0109,2026-03-01 11:59:19,DEV0098,device_unreachable,major,Device is not reachable by network management system,Ericsson,Fiber,True,False
ALM000740,INC0109,2026-03-01 11:52:04,DEV0100,packet_loss,critical,Packet loss threshold exceeded,Cisco,Fiber,False,False
ALM000741,INC0109,2026-03-01 12:02:25,DEV0101,link_down,critical,Link down detected on uplink interface,Ericsson,IP_MPLS,False,True
ALM000742,INC0109,2026-03-01 11:59:13,DEV0097,packet_loss,critical,Packet loss threshold exceeded,Cisco,Fiber,False,False
ALM000743,INC0109,2026-03-01 11:51:11,DEV0102,device_unreachable,critical,Device is not reachable by network management system,Nokia,IP_MPLS,True,False
ALM000744,INC0109,2026-03-01 11:52:16,DEV0100,packet_loss,critical,Packet loss threshold exceeded,Cisco,Fiber,False,False
ALM000745,INC0109,2026-03-01 11:55:44,DEV0098,device_unreachable,major,Device is not reachable by network management system,Ericsson,Fiber,True,True
ALM000746,INC0109,2026-03-01 12:04:56,DEV0100,packet_loss,major,Packet loss threshold exceeded,Cisco,Fiber,True,True
ALM000747,INC0109,2026-03-01 12:04:40,DEV0101,packet_loss,major,Packet loss threshold exceeded,Ericsson,IP_MPLS,False,True
ALM000748,INC0109,2026-03-01 11:56:23,DEV0097,packet_loss,major,Packet loss threshold exceeded,Cisco,Fiber,True,False
ALM000749,INC0109,2026-03-01 11:57:53,DEV0102,link_down,critical,Link down detected on uplink interface,Nokia,IP_MPLS,False,True
ALM000750,INC0109,2026-03-01 12:04:30,DEV0100,link_down,critical,Link down detected on uplink interface,Cisco,Fiber,False,True
ALM000751,INC0110,2026-03-01 11:52:05,DEV0079,memory_high,minor,Memory utilization exceeded threshold,Cisco,4G,True,True
ALM000752,INC0110,2026-03-01 11:47:33,DEV0082,packet_loss,minor,Packet loss threshold exceeded,Juniper,IP_MPLS,False,False
ALM000753,INC0110,2026-03-01 11:39:39,DEV0084,packet_loss,major,Packet loss threshold exceeded,Huawei,IP_MPLS,True,True
ALM000754,INC0110,2026-03-01 11:52:09,DEV0081,memory_high,minor,Memory utilization exceeded threshold,Ericsson,4G,False,False
ALM000755,INC0110,2026-03-01 11:40:48,DEV0083,service_degraded,major,Service quality degradation detected,Juniper,IP_MPLS,False,True
ALM000756,INC0110,2026-03-01 11:42:20,DEV0079,packet_loss,major,Packet loss threshold exceeded,Cisco,4G,True,True
ALM000757,INC0110,2026-03-01 11:41:40,DEV0082,service_degraded,minor,Service quality degradation detected,Juniper,IP_MPLS,False,True
ALM000758,INC0111,2026-03-01 15:41:47,DEV0055,service_degraded,minor,Service quality degradation detected,Cisco,4G,True,False
ALM000759,INC0111,2026-03-01 15:49:30,DEV0057,packet_loss,major,Packet loss threshold exceeded,Juniper,IP_MPLS,True,True
ALM000760,INC0111,2026-03-01 15:55:18,DEV0057,latency_high,minor,Latency threshold exceeded,Juniper,IP_MPLS,False,True
ALM000761,INC0111,2026-03-01 15:53:28,DEV0059,latency_high,major,Latency threshold exceeded,Cisco,5G,True,True
ALM000762,INC0111,2026-03-01 15:49:36,DEV0058,packet_loss,minor,Packet loss threshold exceeded,Nokia,IP_MPLS,False,False
ALM000763,INC0111,2026-03-01 15:45:40,DEV0055,latency_high,major,Latency threshold exceeded,Cisco,4G,False,False
ALM000764,INC0112,2026-03-01 09:15:21,DEV0068,packet_loss,major,Packet loss threshold exceeded,Juniper,Fiber,False,False
ALM000765,INC0112,2026-03-01 09:25:08,DEV0068,latency_high,minor,Latency threshold exceeded,Juniper,Fiber,True,True
ALM000766,INC0112,2026-03-01 09:24:43,DEV0068,cpu_high,minor,CPU utilization exceeded threshold,Juniper,Fiber,False,True
ALM000767,INC0112,2026-03-01 09:25:07,DEV0068,cpu_high,minor,CPU utilization exceeded threshold,Juniper,Fiber,True,False
ALM000768,INC0112,2026-03-01 09:22:56,DEV0068,latency_high,minor,Latency threshold exceeded,Juniper,Fiber,False,False
ALM000769,INC0112,2026-03-01 09:21:55,DEV0068,packet_loss,major,Packet loss threshold exceeded,Juniper,Fiber,True,True
ALM000770,INC0113,2026-03-01 11:11:26,DEV0001,link_down,critical,Link down detected on uplink interface,Nokia,IP_MPLS,True,True
ALM000771,INC0113,2026-03-01 11:04:53,DEV0001,cpu_high,critical,CPU utilization exceeded threshold,Nokia,IP_MPLS,False,True
ALM000772,INC0113,2026-03-01 11:03:28,DEV0001,device_unreachable,major,Device is not reachable by network management system,Nokia,IP_MPLS,True,False
ALM000773,INC0113,2026-03-01 11:10:30,DEV0001,memory_high,critical,Memory utilization exceeded threshold,Nokia,IP_MPLS,True,False
ALM000774,INC0113,2026-03-01 11:11:49,DEV0001,link_down,major,Link down detected on uplink interface,Nokia,IP_MPLS,True,False
ALM000775,INC0113,2026-03-01 11:13:27,DEV0001,memory_high,major,Memory utilization exceeded threshold,Nokia,IP_MPLS,False,True
ALM000776,INC0113,2026-03-01 11:03:27,DEV0001,device_unreachable,major,Device is not reachable by network management system,Nokia,IP_MPLS,False,True
ALM000777,INC0114,2026-03-01 08:24:01,DEV0013,service_degraded,major,Service quality degradation detected,Ericsson,Fiber,False,True
ALM000778,INC0114,2026-03-01 08:21:57,DEV0014,config_mismatch,major,Configuration mismatch detected against expected baseline,Juniper,5G,True,False
ALM000779,INC0114,2026-03-01 08:23:45,DEV0014,config_mismatch,minor,Configuration mismatch detected against expected baseline,Juniper,5G,False,True
ALM000780,INC0114,2026-03-01 08:19:05,DEV0015,service_degraded,minor,Service quality degradation detected,Huawei,5G,False,False
